n,t,v,h
44410,1480.333333333333,2561,245
44411,1480.3666666666668,2562,245
44412,1480.4,2564,246
44413,1480.4333333333332,2565,246
44414,1480.466666666667,2568,246
44415,1480.5,2569,246
44416,1480.533333333333,2571,246
44417,1480.5666666666668,2572,247
44418,1480.6,2574,247
44419,1480.6333333333332,2575,247
44420,1480.666666666667,2576,247
44421,1480.7,2578,247
44422,1480.7333333333331,2579,247
44423,1480.7666666666669,2582,248
44424,1480.8,2584,248
44425,1480.833333333333,2586,248
44426,1480.8666666666668,2588,248
44427,1480.9,2590,249
44428,1480.9333333333332,2592,249
44429,1480.966666666667,2594,249
44430,1481.0,2596,249
44431,1481.033333333333,2598,250
44432,1481.0666666666668,2600,250
44433,1481.1,2602,250
44434,1481.1333333333332,2604,250
44435,1481.166666666667,2606,251
44436,1481.2,2608,251
44437,1481.2333333333331,2609,251
44438,1481.2666666666669,2611,251
44439,1481.3,2612,251
44440,1481.333333333333,2614,251
44441,1481.3666666666668,2616,252
44442,1481.4,2618,252
44443,1481.4333333333332,2620,252
44444,1481.466666666667,2622,252
44445,1481.5,2623,253
44446,1481.533333333333,2625,253
44447,1481.5666666666668,2627,253
44448,1481.6,2628,253
44449,1481.6333333333332,2630,253
44450,1481.666666666667,2633,254
44451,1481.7,2634,254
44452,1481.7333333333331,2636,254
44453,1481.7666666666669,2638,254
44454,1481.8,2640,255
44455,1481.833333333333,2641,255
44456,1481.8666666666668,2643,255
44457,1481.9,2645,255
44458,1481.9333333333332,2646,255
44459,1481.966666666667,2649,256
44460,1482.0,2651,256
44461,1482.033333333333,2653,256
44462,1482.0666666666668,2654,257
44463,1482.1,2656,257
44464,1482.1333333333332,2658,257
44465,1482.166666666667,2660,257
44466,1482.2,2661,257
44467,1482.2333333333331,2663,258
44468,1482.2666666666669,2665,258
44469,1482.3,2667,258
44470,1482.333333333333,2669,258
44471,1482.3666666666668,2671,259
44472,1482.4,2673,259
44473,1482.4333333333332,2674,259
44474,1482.466666666667,2676,259
44475,1482.5,2678,259
44476,1482.533333333333,2679,260
44477,1482.5666666666668,2682,260
44478,1482.6,2684,260
44479,1482.6333333333332,2687,260
44480,1482.666666666667,2689,260
44481,1482.7,2691,261
44482,1482.7333333333331,2693,261
44483,1482.7666666666669,2694,261
44484,1482.8,2696,261
44485,1482.833333333333,2698,261
44486,1482.8666666666668,2701,262
44487,1482.9,2703,262
44488,1482.9333333333332,2704,262
44489,1482.966666666667,2706,262
44490,1483.0,2708,263
44491,1483.033333333333,2710,263
44492,1483.0666666666668,2711,263
44493,1483.1,2713,263
44494,1483.1333333333332,2714,264
44495,1483.166666666667,2717,264
44496,1483.2,2719,264
44497,1483.2333333333331,2721,264
44498,1483.2666666666669,2722,265
44499,1483.3,2724,265
44500,1483.333333333333,2726,265
44501,1483.3666666666668,2727,265
44502,1483.4,2729,266
44503,1483.4333333333332,2731,266
44504,1483.466666666667,2733,266
44505,1483.5,2735,266
44506,1483.533333333333,2737,266
44507,1483.5666666666668,2739,267
44508,1483.6,2741,267
44509,1483.6333333333332,2742,267
44510,1483.666666666667,2744,267
44511,1483.7,2746,268
44512,1483.7333333333331,2747,268
44513,1483.7666666666669,2750,268
44514,1483.8,2752,268
44515,1483.833333333333,2755,269
44516,1483.8666666666668,2757,269
44517,1483.9,2759,269
44518,1483.9333333333332,2761,269
44519,1483.966666666667,2763,270
44520,1484.0,2764,270
44521,1484.033333333333,2766,270
44522,1484.0666666666668,2769,270
44523,1484.1,2771,271
44524,1484.1333333333332,2773,271
44525,1484.166666666667,2774,271
44526,1484.2,2776,271
44527,1484.2333333333331,2778,272
44528,1484.2666666666669,2779,272
44529,1484.3,2781,272
44530,1484.333333333333,2783,272
44531,1484.3666666666668,2785,273
44532,1484.4,2788,273
44533,1484.4333333333332,2790,273
44534,1484.466666666667,2792,273
44535,1484.5,2794,274
44536,1484.533333333333,2795,274
44537,1484.5666666666668,2797,274
44538,1484.6,2799,274
44539,1484.6333333333332,2801,275
44540,1484.666666666667,2803,275
44541,1484.7,2805,275
44542,1484.7333333333331,2807,275
44543,1484.7666666666669,2808,275
44544,1484.8,2810,276
44545,1484.833333333333,2811,276
44546,1484.8666666666668,2812,276
44547,1484.9,2814,276
44548,1484.9333333333332,2815,276
44549,1484.966666666667,2818,277
44550,1485.0,2820,277
44551,1485.033333333333,2823,277
44552,1485.0666666666668,2825,277
44553,1485.1,2827,278
44554,1485.1333333333332,2829,278
44555,1485.166666666667,2831,278
44556,1485.2,2833,278
44557,1485.2333333333331,2835,279
44558,1485.2666666666669,2838,279
44559,1485.3,2839,279
44560,1485.333333333333,2841,279
44561,1485.3666666666668,2843,280
44562,1485.4,2845,280
44563,1485.4333333333332,2847,280
44564,1485.466666666667,2849,280
44565,1485.5,2851,280
44566,1485.533333333333,2853,281
44567,1485.5666666666668,2856,281
44568,1485.6,2858,281
44569,1485.6333333333332,2860,282
44570,1485.666666666667,2862,282
44571,1485.7,2864,282
44572,1485.7333333333331,2866,282
44573,1485.7666666666669,2867,283
44574,1485.8,2869,283
44575,1485.833333333333,2871,283
44576,1485.8666666666668,2874,283
44577,1485.9,2876,284
44578,1485.9333333333332,2877,284
44579,1485.966666666667,2879,284
44580,1486.0,2881,284
44581,1486.033333333333,2883,284
44582,1486.0666666666668,2884,285
44583,1486.1,2886,285
44584,1486.1333333333332,2887,285
44585,1486.166666666667,2890,285
44586,1486.2,2892,286
44587,1486.2333333333331,2894,286
44588,1486.2666666666669,2896,286
44589,1486.3,2897,286
44590,1486.333333333333,2899,287
44591,1486.3666666666668,2901,287
44592,1486.4,2902,287
44593,1486.4333333333332,2904,287
44594,1486.466666666667,2907,288
44595,1486.5,2909,288
44596,1486.533333333333,2911,288
44597,1486.5666666666668,2914,288
44598,1486.6,2916,289
44599,1486.6333333333332,2918,289
44600,1486.666666666667,2920,289
44601,1486.7,2921,289
44602,1486.7333333333331,2923,290
44603,1486.7666666666669,2926,290
44604,1486.8,2929,290
44605,1486.833333333333,2931,290
44606,1486.8666666666668,2933,291
44607,1486.9,2935,291
44608,1486.9333333333332,2937,291
44609,1486.966666666667,2939,291
44610,1487.0,2940,292
44611,1487.033333333333,2942,292
44612,1487.0666666666668,2945,292
44613,1487.1,2947,292
44614,1487.1333333333332,2949,293
44615,1487.166666666667,2950,293
44616,1487.2,2952,293
44617,1487.2333333333331,2954,293
44618,1487.2666666666669,2955,294
44619,1487.3,2957,294
44620,1487.333333333333,2959,294
44621,1487.3666666666668,2961,294
44622,1487.4,2962,294
44623,1487.4333333333332,2963,294
44624,1487.466666666667,2964,295
44625,1487.5,2965,295
44626,1487.533333333333,2966,295
44627,1487.5666666666668,2967,295
44628,1487.6,2968,295
44629,1487.6333333333332,2969,295
44630,1487.666666666667,2972,296
44631,1487.7,2974,296
44632,1487.7333333333331,2976,296
44633,1487.7666666666669,2978,296
44634,1487.8,2981,297
44635,1487.833333333333,2983,297
44636,1487.8666666666668,2985,297
44637,1487.9,2987,297
44638,1487.9333333333332,2988,298
44639,1487.966666666667,2992,298
44640,1488.0,2994,298
44641,1488.033333333333,2996,299
44642,1488.0666666666668,2998,299
44643,1488.1,3001,299
44644,1488.1333333333332,3002,299
44645,1488.166666666667,3004,300
44646,1488.2,3006,300
44647,1488.2333333333331,3008,300
44648,1488.2666666666669,3011,301
44649,1488.3,3013,301
44650,1488.333333333333,3016,301
44651,1488.3666666666668,3018,301
44652,1488.4,3020,302
44653,1488.4333333333332,3023,302
44654,1488.466666666667,3025,302
44655,1488.5,3027,303
44656,1488.533333333333,3029,303
44657,1488.5666666666668,3032,303
44658,1488.6,3034,303
44659,1488.6333333333332,3037,304
44660,1488.666666666667,3039,304
44661,1488.7,3041,304
44662,1488.7333333333331,3043,305
44663,1488.7666666666669,3045,305
44664,1488.8,3047,305
44665,1488.833333333333,3049,305
44666,1488.8666666666668,3052,306
44667,1488.9,3054,306
44668,1488.9333333333332,3056,306
44669,1488.966666666667,3058,306
44670,1489.0,3060,307
44671,1489.033333333333,3061,307
44672,1489.0666666666668,3063,307
44673,1489.1,3065,307
44674,1489.1333333333332,3066,308
44675,1489.166666666667,3069,308
44676,1489.2,3071,308
44677,1489.2333333333331,3073,308
44678,1489.2666666666669,3075,309
44679,1489.3,3077,309
44680,1489.333333333333,3079,309
44681,1489.3666666666668,3081,309
44682,1489.4,3082,310
44683,1489.4333333333332,3084,310
44684,1489.466666666667,3087,310
44685,1489.5,3090,311
44686,1489.533333333333,3092,311
44687,1489.5666666666668,3094,311
44688,1489.6,3096,311
44689,1489.6333333333332,3098,312
44690,1489.666666666667,3100,312
44691,1489.7,3102,312
44692,1489.7333333333331,3104,312
44693,1489.7666666666669,3107,313
44694,1489.8,3110,313
44695,1489.833333333333,3112,313
44696,1489.8666666666668,3114,314
44697,1489.9,3116,314
44698,1489.9333333333332,3118,314
44699,1489.966666666667,3120,314
44700,1490.0,3122,315
44701,1490.033333333333,3124,315
44702,1490.0666666666668,3127,315
44703,1490.1,3129,315
44704,1490.1333333333332,3131,316
44705,1490.166666666667,3133,316
44706,1490.2,3134,316
44707,1490.2333333333331,3136,316
44708,1490.2666666666669,3138,317
44709,1490.3,3139,317
44710,1490.333333333333,3141,317
44711,1490.3666666666668,3144,317
44712,1490.4,3145,318
44713,1490.4333333333332,3147,318
44714,1490.466666666667,3149,318
44715,1490.5,3150,318
44716,1490.533333333333,3152,318
44717,1490.5666666666668,3153,319
44718,1490.6,3155,319
44719,1490.6333333333332,3156,319
44720,1490.666666666667,3159,319
44721,1490.7,3162,320
44722,1490.7333333333331,3164,320
44723,1490.7666666666669,3167,320
44724,1490.8,3167,320
44725,1490.833333333333,3169,321
44726,1490.8666666666668,3173,321
44727,1490.9,3173,321
44728,1490.9333333333332,3175,321
44729,1490.966666666667,3180,322
44730,1491.0,3180,322
44731,1491.033333333333,3182,322
44732,1491.0666666666668,3182,322
44733,1491.1,3186,323
44734,1491.1333333333332,3190,323
44735,1491.166666666667,3190,323
44736,1491.2,3192,324
44737,1491.2333333333331,3195,324
44738,1491.2666666666669,3195,324
44739,1491.3,3199,324
44740,1491.333333333333,3203,325
44741,1491.3666666666668,3203,325
44742,1491.4,3205,325
44743,1491.4333333333332,3205,325
44744,1491.466666666667,3209,326
44745,1491.5,3210,326
44746,1491.533333333333,3210,326
44747,1491.5666666666668,3216,327
44748,1491.6,3218,327
44749,1491.6333333333332,3218,327
44750,1491.666666666667,3222,327
44751,1491.7,3224,328
44752,1491.7333333333331,3224,328
44753,1491.7666666666669,3228,328
44754,1491.8,3230,328
44755,1491.833333333333,3231,329
44756,1491.8666666666668,3235,329
44757,1491.9,3237,329
44758,1491.9333333333332,3240,330
44759,1491.966666666667,3242,330
44760,1492.0,3244,330
44761,1492.033333333333,3247,331
44762,1492.0666666666668,3249,331
44763,1492.1,3251,331
44764,1492.1333333333332,3253,331
44765,1492.166666666667,3256,332
44766,1492.2,3258,332
44767,1492.2333333333331,3260,332
44768,1492.2666666666669,3262,333
44769,1492.3,3264,333
44770,1492.333333333333,3266,333
44771,1492.3666666666668,3268,333
44772,1492.4,3270,334
44773,1492.4333333333332,3271,334
44774,1492.466666666667,3275,334
44775,1492.5,3277,335
44776,1492.533333333333,3279,335
44777,1492.5666666666668,3281,335
44778,1492.6,3283,335
44779,1492.6333333333332,3285,336
44780,1492.666666666667,3287,336
44781,1492.7,3288,336
44782,1492.7333333333331,3290,336
44783,1492.7666666666669,3294,337
44784,1492.8,3296,337
44785,1492.833333333333,3298,337
44786,1492.8666666666668,3301,338
44787,1492.9,3303,338
44788,1492.9333333333332,3305,338
44789,1492.966666666667,3307,338
44790,1493.0,3309,339
44791,1493.033333333333,3311,339
44792,1493.0666666666668,3315,339
44793,1493.1,3317,340
44794,1493.1333333333332,3319,340
44795,1493.166666666667,3322,340
44796,1493.2,3324,341
44797,1493.2333333333331,3326,341
44798,1493.2666666666669,3328,341
44799,1493.3,3330,341
44800,1493.333333333333,3332,342
44801,1493.3666666666668,3335,342
44802,1493.4,3337,342
44803,1493.4333333333332,3338,343
44804,1493.466666666667,3340,343
44805,1493.5,3342,343
44806,1493.533333333333,3343,343
44807,1493.5666666666668,3345,344
44808,1493.6,3346,344
44809,1493.6333333333332,3348,344
44810,1493.666666666667,3351,344
44811,1493.7,3353,345
44812,1493.7333333333331,3355,345
44813,1493.7666666666669,3357,345
44814,1493.8,3359,346
44815,1493.833333333333,3361,346
44816,1493.8666666666668,3363,346
44817,1493.9,3365,346
44818,1493.9333333333332,3367,346
44819,1493.966666666667,3370,347
44820,1494.0,3372,347
44821,1494.033333333333,3374,347
44822,1494.0666666666668,3377,348
44823,1494.1,3379,348
44824,1494.1333333333332,3381,348
44825,1494.166666666667,3383,348
44826,1494.2,3384,349
44827,1494.2333333333331,3386,349
44828,1494.2666666666669,3390,349
44829,1494.3,3392,350
44830,1494.333333333333,3394,350
44831,1494.3666666666668,3396,350
44832,1494.4,3398,350
44833,1494.4333333333332,3400,351
44834,1494.466666666667,3402,351
44835,1494.5,3404,351
44836,1494.533333333333,3406,351
44837,1494.5666666666668,3409,352
44838,1494.6,3411,352
44839,1494.6333333333332,3414,352
44840,1494.666666666667,3416,353
44841,1494.7,3418,353
44842,1494.7333333333331,3420,353
44843,1494.7666666666669,3422,354
44844,1494.8,3424,354
44845,1494.833333333333,3426,354
44846,1494.8666666666668,3429,354
44847,1494.9,3431,355
44848,1494.9333333333332,3433,355
44849,1494.966666666667,3435,355
44850,1495.0,3437,356
44851,1495.033333333333,3440,356
44852,1495.0666666666668,3441,356
44853,1495.1,3443,356
44854,1495.1333333333332,3445,357
44855,1495.166666666667,3449,357
44856,1495.2,3451,357
44857,1495.2333333333331,3454,358
44858,1495.2666666666669,3456,358
44859,1495.3,3459,358
44860,1495.333333333333,3461,359
44861,1495.3666666666668,3463,359
44862,1495.4,3465,359
44863,1495.4333333333332,3467,359
44864,1495.466666666667,3471,360
44865,1495.5,3473,360
44866,1495.533333333333,3475,360
44867,1495.5666666666668,3477,361
44868,1495.6,3479,361
44869,1495.6333333333332,3481,361
44870,1495.666666666667,3483,362
44871,1495.7,3485,362
44872,1495.7333333333331,3486,362
44873,1495.7666666666669,3490,362
44874,1495.8,3492,363
44875,1495.833333333333,3494,363
44876,1495.8666666666668,3496,363
44877,1495.9,3498,364
44878,1495.9333333333332,3500,364
44879,1495.966666666667,3502,364
44880,1496.0,3504,364
44881,1496.033333333333,3506,365
44882,1496.0666666666668,3509,365
44883,1496.1,3512,365
44884,1496.1333333333332,3514,366
44885,1496.166666666667,3517,366
44886,1496.2,3519,366
44887,1496.2333333333331,3521,367
44888,1496.2666666666669,3523,367
44889,1496.3,3526,367
44890,1496.333333333333,3528,368
44891,1496.3666666666668,3531,368
44892,1496.4,3533,368
44893,1496.4333333333332,3535,369
44894,1496.466666666667,3537,369
44895,1496.5,3539,369
44896,1496.533333333333,3542,369
44897,1496.5666666666668,3543,370
44898,1496.6,3545,370
44899,1496.6333333333332,3547,370
44900,1496.666666666667,3550,370
44901,1496.7,3552,371
44902,1496.7333333333331,3554,371
44903,1496.7666666666669,3556,371
44904,1496.8,3558,372
44905,1496.833333333333,3560,372
44906,1496.8666666666668,3562,372
44907,1496.9,3564,372
44908,1496.9333333333332,3566,373
44909,1496.966666666667,3569,373
44910,1497.0,3572,373
44911,1497.033333333333,3574,374
44912,1497.0666666666668,3576,374
44913,1497.1,3578,374
44914,1497.1333333333332,3580,375
44915,1497.166666666667,3582,375
44916,1497.2,3584,375
44917,1497.2333333333331,3586,375
44918,1497.2666666666669,3589,376
44919,1497.3,3592,376
44920,1497.333333333333,3595,376
44921,1497.3666666666668,3597,377
44922,1497.4,3599,377
44923,1497.4333333333332,3602,377
44924,1497.466666666667,3604,378
44925,1497.5,3606,378
44926,1497.533333333333,3608,378
44927,1497.5666666666668,3612,379
44928,1497.6,3614,379
44929,1497.6333333333332,3616,379
44930,1497.666666666667,3618,380
44931,1497.7,3620,380
44932,1497.7333333333331,3622,380
44933,1497.7666666666669,3624,380
44934,1497.8,3626,381
44935,1497.833333333333,3628,381
44936,1497.8666666666668,3631,381
44937,1497.9,3633,382
44938,1497.9333333333332,3635,382
44939,1497.966666666667,3638,382
44940,1498.0,3640,383
44941,1498.033333333333,3642,383
44942,1498.0666666666668,3644,383
44943,1498.1,3646,383
44944,1498.1333333333332,3648,384
44945,1498.166666666667,3651,384
44946,1498.2,3653,384
44947,1498.2333333333331,3655,385
44948,1498.2666666666669,3658,385
44949,1498.3,3660,385
44950,1498.333333333333,3662,386
44951,1498.3666666666668,3664,386
44952,1498.4,3666,386
44953,1498.4333333333332,3668,386
44954,1498.466666666667,3671,387
44955,1498.5,3674,387
44956,1498.533333333333,3677,388
44957,1498.5666666666668,3679,388
44958,1498.6,3681,388
44959,1498.6333333333332,3684,389
44960,1498.666666666667,3686,389
44961,1498.7,3688,389
44962,1498.7333333333331,3691,389
44963,1498.7666666666669,3694,390
44964,1498.8,3697,390
44965,1498.833333333333,3699,391
44966,1498.8666666666668,3702,391
44967,1498.9,3704,391
44968,1498.9333333333332,3706,392
44969,1498.966666666667,3709,392
44970,1499.0,3711,392
44971,1499.033333333333,3713,392
44972,1499.0666666666668,3716,393
44973,1499.1,3718,393
44974,1499.1333333333332,3720,393
44975,1499.166666666667,3721,394
44976,1499.2,3723,394
44977,1499.2333333333331,3725,394
44978,1499.2666666666669,3726,394
44979,1499.3,3728,394
44980,1499.333333333333,3730,395
44981,1499.3666666666668,3733,395
44982,1499.4,3735,395
44983,1499.4333333333332,3737,396
44984,1499.466666666667,3740,396
44985,1499.5,3742,396
44986,1499.533333333333,3744,397
44987,1499.5666666666668,3746,397
44988,1499.6,3748,397
44989,1499.6333333333332,3750,397
44990,1499.666666666667,3754,398
44991,1499.7,3757,398
44992,1499.7333333333331,3759,399
44993,1499.7666666666669,3762,399
44994,1499.8,3764,399
44995,1499.833333333333,3767,400
44996,1499.8666666666668,3769,400
44997,1499.9,3771,400
44998,1499.9333333333332,3774,401
44999,1499.966666666667,3777,401
45000,1500.0,3779,401
45001,1500.033333333333,3782,402
45002,1500.0666666666668,3784,402
45003,1500.1,3786,402
45004,1500.1333333333332,3788,403
45005,1500.166666666667,3790,403
45006,1500.2,3792,403
45007,1500.2333333333331,3794,403
45008,1500.2666666666669,3797,404
45009,1500.3,3800,404
45010,1500.333333333333,3802,405
45011,1500.3666666666668,3804,405
45012,1500.4,3806,405
45013,1500.4333333333332,3808,405
45014,1500.466666666667,3810,406
45015,1500.5,3812,406
45016,1500.533333333333,3814,406
