n,t,v
47662,1588.7333333333333,5683
47663,1588.7666666666667,5683
47664,1588.8,5683
47665,1588.8333333333333,5683
47666,1588.8666666666668,5683
47667,1588.9,5683
47668,1588.9333333333332,5684
47669,1588.9666666666667,5684
47670,1589.0,5684
47671,1589.0333333333333,5684
47672,1589.0666666666668,5684
47673,1589.1,5684
47674,1589.1333333333332,5684
47675,1589.1666666666667,5684
47676,1589.2,5684
47677,1589.2333333333333,5684
47678,1589.2666666666667,5684
47679,1589.3,5685
47680,1589.3333333333333,5685
47681,1589.3666666666668,5685
47682,1589.4,5685
47683,1589.4333333333332,5685
47684,1589.4666666666667,5685
47685,1589.5,5685
47686,1589.5333333333333,5685
47687,1589.5666666666668,5685
47688,1589.6,5686
47689,1589.6333333333332,5686
47690,1589.6666666666667,5686
47691,1589.7,5686
47692,1589.7333333333333,5686
47693,1589.7666666666667,5686
47694,1589.8,5686
47695,1589.8333333333333,5686
47696,1589.8666666666668,5686
47697,1589.9,5686
47698,1589.9333333333332,5687
47699,1589.9666666666667,5687
47700,1590.0,5687
47701,1590.0333333333333,5687
47702,1590.0666666666668,5687
47703,1590.1,5687
47704,1590.1333333333332,5687
47705,1590.1666666666667,5687
47706,1590.2,5687
47707,1590.2333333333333,5687
47708,1590.2666666666667,5687
47709,1590.3,5688
47710,1590.3333333333333,5688
47711,1590.3666666666668,5688
47712,1590.4,5688
47713,1590.4333333333332,5688
47714,1590.4666666666667,5688
47715,1590.5,5688
47716,1590.5333333333333,5688
47717,1590.5666666666668,5688
47718,1590.6,5688
47719,1590.6333333333332,5688
47720,1590.6666666666667,5689
47721,1590.7,5689
47722,1590.7333333333333,5689
47723,1590.7666666666667,5689
47724,1590.8,5689
47725,1590.8333333333333,5689
47726,1590.8666666666668,5689
47727,1590.9,5689
47728,1590.9333333333332,5689
47729,1590.9666666666667,5690
47730,1591.0,5690
47731,1591.0333333333333,5690
47732,1591.0666666666668,5690
47733,1591.1,5690
47734,1591.1333333333332,5690
47735,1591.1666666666667,5690
47736,1591.2,5690
47737,1591.2333333333333,5690
47738,1591.2666666666667,5690
47739,1591.3,5690
47740,1591.3333333333333,5691
47741,1591.3666666666668,5691
47742,1591.4,5691
47743,1591.4333333333332,5691
47744,1591.4666666666667,5691
47745,1591.5,5691
47746,1591.5333333333333,5691
47747,1591.5666666666668,5691
47748,1591.6,5691
47749,1591.6333333333332,5691
47750,1591.6666666666667,5692
47751,1591.7,5692
47752,1591.7333333333333,5692
47753,1591.7666666666667,5692
47754,1591.8,5692
47755,1591.8333333333333,5692
47756,1591.8666666666668,5692
47757,1591.9,5692
47758,1591.9333333333332,5693
47759,1591.9666666666667,5693
47760,1592.0,5693
47761,1592.0333333333333,5693
47762,1592.0666666666668,5693
47763,1592.1,5693
47764,1592.1333333333332,5693
47765,1592.1666666666667,5693
47766,1592.2,5694
47767,1592.2333333333333,5694
47768,1592.2666666666667,5694
47769,1592.3,5694
47770,1592.3333333333333,5694
47771,1592.3666666666668,5694
47772,1592.4,5694
47773,1592.4333333333332,5694
47774,1592.4666666666667,5694
47775,1592.5,5695
47776,1592.5333333333333,5695
47777,1592.5666666666668,5695
47778,1592.6,5695
47779,1592.6333333333332,5695
47780,1592.6666666666667,5695
47781,1592.7,5695
47782,1592.7333333333333,5695
47783,1592.7666666666667,5695
47784,1592.8,5695
47785,1592.8333333333333,5696
47786,1592.8666666666668,5696
47787,1592.9,5696
47788,1592.9333333333332,5696
47789,1592.9666666666667,5696
47790,1593.0,5696
47791,1593.0333333333333,5696
47792,1593.0666666666668,5696
47793,1593.1,5696
47794,1593.1333333333332,5697
47795,1593.1666666666667,5697
47796,1593.2,5697
47797,1593.2333333333333,5697
47798,1593.2666666666667,5697
47799,1593.3,5697
47800,1593.3333333333333,5697
47801,1593.3666666666668,5697
47802,1593.4,5697
47803,1593.4333333333332,5698
47804,1593.4666666666667,5698
47805,1593.5,5698
47806,1593.5333333333333,5698
47807,1593.5666666666668,5698
47808,1593.6,5698
47809,1593.6333333333332,5698
47810,1593.6666666666667,5698
47811,1593.7,5699
47812,1593.7333333333333,5699
47813,1593.7666666666667,5699
47814,1593.8,5699
47815,1593.8333333333333,5699
47816,1593.8666666666668,5699
47817,1593.9,5699
47818,1593.9333333333332,5699
47819,1593.9666666666667,5700
47820,1594.0,5700
47821,1594.0333333333333,5700
47822,1594.0666666666668,5700
47823,1594.1,5700
47824,1594.1333333333332,5700
47825,1594.1666666666667,5700
47826,1594.2,5700
47827,1594.2333333333333,5701
47828,1594.2666666666667,5701
47829,1594.3,5701
47830,1594.3333333333333,5701
47831,1594.3666666666668,5701
47832,1594.4,5701
47833,1594.4333333333332,5701
47834,1594.4666666666667,5701
47835,1594.5,5701
47836,1594.5333333333333,5702
47837,1594.5666666666668,5702
47838,1594.6,5702
47839,1594.6333333333332,5702
47840,1594.6666666666667,5702
47841,1594.7,5702
47842,1594.7333333333333,5702
47843,1594.7666666666667,5702
47844,1594.8,5703
47845,1594.8333333333333,5703
47846,1594.8666666666668,5703
47847,1594.9,5703
47848,1594.9333333333332,5703
47849,1594.9666666666667,5703
47850,1595.0,5703
47851,1595.0333333333333,5704
47852,1595.0666666666668,5704
47853,1595.1,5704
47854,1595.1333333333332,5704
47855,1595.1666666666667,5704
47856,1595.2,5704
47857,1595.2333333333333,5704
47858,1595.2666666666667,5704
47859,1595.3,5705
47860,1595.3333333333333,5705
47861,1595.3666666666668,5705
47862,1595.4,5705
47863,1595.4333333333332,5705
47864,1595.4666666666667,5705
47865,1595.5,5705
47866,1595.5333333333333,5705
47867,1595.5666666666668,5706
47868,1595.6,5706
47869,1595.6333333333332,5706
47870,1595.6666666666667,5706
47871,1595.7,5706
47872,1595.7333333333333,5706
47873,1595.7666666666667,5706
47874,1595.8,5706
47875,1595.8333333333333,5706
47876,1595.8666666666668,5707
47877,1595.9,5707
47878,1595.9333333333332,5707
47879,1595.9666666666667,5707
47880,1596.0,5707
47881,1596.0333333333333,5707
47882,1596.0666666666668,5707
47883,1596.1,5707
47884,1596.1333333333332,5708
47885,1596.1666666666667,5708
47886,1596.2,5708
47887,1596.2333333333333,5708
47888,1596.2666666666667,5708
47889,1596.3,5708
47890,1596.3333333333333,5708
47891,1596.3666666666668,5708
47892,1596.4,5709
47893,1596.4333333333332,5709
47894,1596.4666666666667,5709
47895,1596.5,5709
47896,1596.5333333333333,5709
47897,1596.5666666666668,5709
47898,1596.6,5709
47899,1596.6333333333332,5709
47900,1596.6666666666667,5710
47901,1596.7,5710
47902,1596.7333333333333,5710
47903,1596.7666666666667,5710
47904,1596.8,5710
47905,1596.8333333333333,5710
47906,1596.8666666666668,5710
47907,1596.9,5711
47908,1596.9333333333332,5711
47909,1596.9666666666667,5711
47910,1597.0,5711
47911,1597.0333333333333,5711
47912,1597.0666666666668,5711
47913,1597.1,5711
47914,1597.1333333333332,5711
47915,1597.1666666666667,5712
47916,1597.2,5712
47917,1597.2333333333333,5712
47918,1597.2666666666667,5712
47919,1597.3,5712
47920,1597.3333333333333,5712
47921,1597.3666666666668,5712
47922,1597.4,5712
47923,1597.4333333333332,5713
47924,1597.4666666666667,5713
47925,1597.5,5713
47926,1597.5333333333333,5713
47927,1597.5666666666668,5713
47928,1597.6,5713
47929,1597.6333333333332,5713
47930,1597.6666666666667,5714
47931,1597.7,5714
47932,1597.7333333333333,5714
47933,1597.7666666666667,5714
47934,1597.8,5714
47935,1597.8333333333333,5714
47936,1597.8666666666668,5714
47937,1597.9,5714
47938,1597.9333333333332,5715
47939,1597.9666666666667,5715
47940,1598.0,5715
47941,1598.0333333333333,5715
47942,1598.0666666666668,5715
47943,1598.1,5715
47944,1598.1333333333332,5715
47945,1598.1666666666667,5716
47946,1598.2,5716
47947,1598.2333333333333,5716
47948,1598.2666666666667,5716
47949,1598.3,5716
47950,1598.3333333333333,5716
47951,1598.3666666666668,5716
47952,1598.4,5717
47953,1598.4333333333332,5717
47954,1598.4666666666667,5717
47955,1598.5,5717
47956,1598.5333333333333,5717
47957,1598.5666666666668,5717
47958,1598.6,5717
47959,1598.6333333333332,5718
47960,1598.6666666666667,5718
47961,1598.7,5718
47962,1598.7333333333333,5718
47963,1598.7666666666667,5718
47964,1598.8,5718
47965,1598.8333333333333,5718
47966,1598.8666666666668,5719
47967,1598.9,5719
47968,1598.9333333333332,5719
47969,1598.9666666666667,5719
47970,1599.0,5719
47971,1599.0333333333333,5719
47972,1599.0666666666668,5719
47973,1599.1,5719
47974,1599.1333333333332,5719
47975,1599.1666666666667,5720
47976,1599.2,5720
47977,1599.2333333333333,5720
47978,1599.2666666666667,5720
47979,1599.3,5720
47980,1599.3333333333333,5720
47981,1599.3666666666668,5720
47982,1599.4,5721
47983,1599.4333333333332,5721
47984,1599.4666666666667,5721
47985,1599.5,5721
47986,1599.5333333333333,5721
47987,1599.5666666666668,5721
47988,1599.6,5721
47989,1599.6333333333332,5722
47990,1599.6666666666667,5722
47991,1599.7,5722
47992,1599.7333333333333,5722
47993,1599.7666666666667,5722
47994,1599.8,5722
47995,1599.8333333333333,5723
47996,1599.8666666666668,5723
47997,1599.9,5723
47998,1599.9333333333332,5723
47999,1599.9666666666667,5723
48000,1600.0,5723
48001,1600.0333333333333,5723
48002,1600.0666666666668,5724
48003,1600.1,5724
48004,1600.1333333333332,5724
48005,1600.1666666666667,5724
48006,1600.2,5724
48007,1600.2333333333333,5724
48008,1600.2666666666667,5724
48009,1600.3,5725
48010,1600.3333333333333,5725
48011,1600.3666666666668,5725
48012,1600.4,5725
48013,1600.4333333333332,5725
48014,1600.4666666666667,5725
48015,1600.5,5725
48016,1600.5333333333333,5726
48017,1600.5666666666668,5726
48018,1600.6,5726
48019,1600.6333333333332,5726
48020,1600.6666666666667,5726
48021,1600.7,5726
48022,1600.7333333333333,5726
48023,1600.7666666666667,5727
48024,1600.8,5727
48025,1600.8333333333333,5727
48026,1600.8666666666668,5727
48027,1600.9,5727
48028,1600.9333333333332,5728
48029,1600.9666666666667,5728
48030,1601.0,5728
48031,1601.0333333333333,5728
48032,1601.0666666666668,5728
48033,1601.1,5728
48034,1601.1333333333332,5728
48035,1601.1666666666667,5729
48036,1601.2,5729
48037,1601.2333333333333,5729
48038,1601.2666666666667,5729
48039,1601.3,5729
48040,1601.3333333333333,5729
48041,1601.3666666666668,5729
48042,1601.4,5730
48043,1601.4333333333332,5730
48044,1601.4666666666667,5730
48045,1601.5,5730
48046,1601.5333333333333,5730
48047,1601.5666666666668,5730
48048,1601.6,5731
48049,1601.6333333333332,5731
48050,1601.6666666666667,5731
48051,1601.7,5731
48052,1601.7333333333333,5731
48053,1601.7666666666667,5731
48054,1601.8,5731
48055,1601.8333333333333,5732
48056,1601.8666666666668,5732
48057,1601.9,5732
48058,1601.9333333333332,5732
48059,1601.9666666666667,5732
48060,1602.0,5732
48061,1602.0333333333333,5733
48062,1602.0666666666668,5733
48063,1602.1,5733
48064,1602.1333333333332,5733
48065,1602.1666666666667,5733
48066,1602.2,5733
48067,1602.2333333333333,5733
48068,1602.2666666666667,5734
48069,1602.3,5734
48070,1602.3333333333333,5734
48071,1602.3666666666668,5734
48072,1602.4,5734
48073,1602.4333333333332,5734
48074,1602.4666666666667,5734
48075,1602.5,5735
48076,1602.5333333333333,5735
48077,1602.5666666666668,5735
48078,1602.6,5735
48079,1602.6333333333332,5735
48080,1602.6666666666667,5736
48081,1602.7,5736
48082,1602.7333333333333,5736
48083,1602.7666666666667,5736
48084,1602.8,5736
48085,1602.8333333333333,5736
48086,1602.8666666666668,5737
48087,1602.9,5737
48088,1602.9333333333332,5737
48089,1602.9666666666667,5737
48090,1603.0,5737
48091,1603.0333333333333,5737
48092,1603.0666666666668,5737
48093,1603.1,5738
48094,1603.1333333333332,5738
48095,1603.1666666666667,5738
48096,1603.2,5738
48097,1603.2333333333333,5738
48098,1603.2666666666667,5738
48099,1603.3,5739
48100,1603.3333333333333,5739
48101,1603.3666666666668,5739
48102,1603.4,5739
48103,1603.4333333333332,5739
48104,1603.4666666666667,5739
48105,1603.5,5739
48106,1603.5333333333333,5740
48107,1603.5666666666668,5740
48108,1603.6,5740
48109,1603.6333333333332,5740
48110,1603.6666666666667,5740
48111,1603.7,5740
48112,1603.7333333333333,5741
48113,1603.7666666666667,5741
48114,1603.8,5741
48115,1603.8333333333333,5741
48116,1603.8666666666668,5741
48117,1603.9,5742
48118,1603.9333333333332,5742
48119,1603.9666666666667,5742
48120,1604.0,5742
48121,1604.0333333333333,5742
48122,1604.0666666666668,5742
48123,1604.1,5743
48124,1604.1333333333332,5743
48125,1604.1666666666667,5743
48126,1604.2,5743
48127,1604.2333333333333,5743
48128,1604.2666666666667,5743
48129,1604.3,5743
48130,1604.3333333333333,5744
48131,1604.3666666666668,5744
48132,1604.4,5744
48133,1604.4333333333332,5744
48134,1604.4666666666667,5744
48135,1604.5,5744
48136,1604.5333333333333,5745
48137,1604.5666666666668,5745
48138,1604.6,5745
48139,1604.6333333333332,5745
48140,1604.6666666666667,5745
48141,1604.7,5745
48142,1604.7333333333333,5746
48143,1604.7666666666667,5746
48144,1604.8,5746
48145,1604.8333333333333,5746
48146,1604.8666666666668,5746
48147,1604.9,5746
48148,1604.9333333333332,5747
48149,1604.9666666666667,5747
48150,1605.0,5747
48151,1605.0333333333333,5747
48152,1605.0666666666668,5747
48153,1605.1,5747
48154,1605.1333333333332,5748
48155,1605.1666666666667,5748
48156,1605.2,5748
48157,1605.2333333333333,5748
48158,1605.2666666666667,5748
48159,1605.3,5748
48160,1605.3333333333333,5749
48161,1605.3666666666668,5749
48162,1605.4,5749
48163,1605.4333333333332,5749
48164,1605.4666666666667,5749
48165,1605.5,5749
48166,1605.5333333333333,5750
48167,1605.5666666666668,5750
48168,1605.6,5750
48169,1605.6333333333332,5750
48170,1605.6666666666667,5750
48171,1605.7,5751
48172,1605.7333333333333,5751
48173,1605.7666666666667,5751
48174,1605.8,5751
48175,1605.8333333333333,5751
48176,1605.8666666666668,5751
48177,1605.9,5752
48178,1605.9333333333332,5752
48179,1605.9666666666667,5752
48180,1606.0,5752
48181,1606.0333333333333,5752
48182,1606.0666666666668,5752
48183,1606.1,5752
48184,1606.1333333333332,5753
48185,1606.1666666666667,5753
48186,1606.2,5753
48187,1606.2333333333333,5753
48188,1606.2666666666667,5753
48189,1606.3,5754
48190,1606.3333333333333,5754
48191,1606.3666666666668,5754
48192,1606.4,5754
48193,1606.4333333333332,5754
48194,1606.4666666666667,5754
48195,1606.5,5755
48196,1606.5333333333333,5755
48197,1606.5666666666668,5755
48198,1606.6,5755
48199,1606.6333333333332,5755
48200,1606.6666666666667,5755
48201,1606.7,5756
48202,1606.7333333333333,5756
48203,1606.7666666666667,5756
48204,1606.8,5756
48205,1606.8333333333333,5756
48206,1606.8666666666668,5757
48207,1606.9,5757
48208,1606.9333333333332,5757
48209,1606.9666666666667,5757
48210,1607.0,5757
48211,1607.0333333333333,5757
48212,1607.0666666666668,5758
48213,1607.1,5758
48214,1607.1333333333332,5758
48215,1607.1666666666667,5758
48216,1607.2,5758
48217,1607.2333333333333,5759
48218,1607.2666666666667,5759
48219,1607.3,5759
48220,1607.3333333333333,5759
48221,1607.3666666666668,5759
48222,1607.4,5760
48223,1607.4333333333332,5760
48224,1607.4666666666667,5760
48225,1607.5,5760
48226,1607.5333333333333,5760
48227,1607.5666666666668,5760
48228,1607.6,5761
48229,1607.6333333333332,5761
48230,1607.6666666666667,5761
48231,1607.7,5761
48232,1607.7333333333333,5761
48233,1607.7666666666667,5761
48234,1607.8,5762
48235,1607.8333333333333,5762
48236,1607.8666666666668,5762
48237,1607.9,5762
48238,1607.9333333333332,5762
48239,1607.9666666666667,5763
48240,1608.0,5763
48241,1608.0333333333333,5763
48242,1608.0666666666668,5763
48243,1608.1,5763
48244,1608.1333333333332,5764
48245,1608.1666666666667,5764
48246,1608.2,5764
48247,1608.2333333333333,5764
48248,1608.2666666666667,5764
48249,1608.3,5764
48250,1608.3333333333333,5765
48251,1608.3666666666668,5765
48252,1608.4,5765
48253,1608.4333333333332,5765
48254,1608.4666666666667,5765
48255,1608.5,5765
48256,1608.5333333333333,5766
48257,1608.5666666666668,5766
48258,1608.6,5766
48259,1608.6333333333332,5766
48260,1608.6666666666667,5766
48261,1608.7,5766
48262,1608.7333333333333,5767
48263,1608.7666666666667,5767
48264,1608.8,5767
48265,1608.8333333333333,5767
48266,1608.8666666666668,5767
48267,1608.9,5768
48268,1608.9333333333332,5768
48269,1608.9666666666667,5768
48270,1609.0,5768
48271,1609.0333333333333,5768
48272,1609.0666666666668,5769
48273,1609.1,5769
48274,1609.1333333333332,5769
48275,1609.1666666666667,5769
48276,1609.2,5769
48277,1609.2333333333333,5770
48278,1609.2666666666667,5770
48279,1609.3,5770
48280,1609.3333333333333,5770
48281,1609.3666666666668,5770
48282,1609.4,5771
48283,1609.4333333333332,5771
48284,1609.4666666666667,5771
48285,1609.5,5771
48286,1609.5333333333333,5771
48287,1609.5666666666668,5772
48288,1609.6,5772
48289,1609.6333333333332,5772
48290,1609.6666666666667,5772
48291,1609.7,5772
48292,1609.7333333333333,5772
48293,1609.7666666666667,5773
48294,1609.8,5773
48295,1609.8333333333333,5773
48296,1609.8666666666668,5773
48297,1609.9,5773
48298,1609.9333333333332,5773
48299,1609.9666666666667,5774
48300,1610.0,5774
48301,1610.0333333333333,5774
48302,1610.0666666666668,5774
48303,1610.1,5774
48304,1610.1333333333332,5775
48305,1610.1666666666667,5775
48306,1610.2,5775
48307,1610.2333333333333,5775
48308,1610.2666666666667,5775
48309,1610.3,5776
48310,1610.3333333333333,5776
48311,1610.3666666666668,5776
48312,1610.4,5776
48313,1610.4333333333332,5776
48314,1610.4666666666667,5777
48315,1610.5,5777
48316,1610.5333333333333,5777
48317,1610.5666666666668,5777
48318,1610.6,5777
48319,1610.6333333333332,5778
48320,1610.6666666666667,5778
48321,1610.7,5778
48322,1610.7333333333333,5778
48323,1610.7666666666667,5778
48324,1610.8,5778
48325,1610.8333333333333,5779
48326,1610.8666666666668,5779
48327,1610.9,5779
48328,1610.9333333333332,5779
48329,1610.9666666666667,5779
48330,1611.0,5779
48331,1611.0333333333333,5780
48332,1611.0666666666668,5780
48333,1611.1,5780
48334,1611.1333333333332,5780
48335,1611.1666666666667,5780
48336,1611.2,5781
48337,1611.2333333333333,5781
48338,1611.2666666666667,5781
48339,1611.3,5781
48340,1611.3333333333333,5781
48341,1611.3666666666668,5782
48342,1611.4,5782
48343,1611.4333333333332,5782
48344,1611.4666666666667,5782
48345,1611.5,5782
48346,1611.5333333333333,5782
48347,1611.5666666666668,5783
48348,1611.6,5783
48349,1611.6333333333332,5783
48350,1611.6666666666667,5783
48351,1611.7,5784
48352,1611.7333333333333,5784
48353,1611.7666666666667,5784
48354,1611.8,5784
48355,1611.8333333333333,5784
48356,1611.8666666666668,5785
48357,1611.9,5785
48358,1611.9333333333332,5785
48359,1611.9666666666667,5785
48360,1612.0,5786
48361,1612.0333333333333,5786
48362,1612.0666666666668,5786
48363,1612.1,5786
48364,1612.1333333333332,5786
48365,1612.1666666666667,5786
48366,1612.2,5787
48367,1612.2333333333333,5787
48368,1612.2666666666667,5787
48369,1612.3,5787
